year-month,max,mean,min,std
2000-01-01,0.5320000252686441,0.3477000165148638,0.0620000029448419,0.1964000093284994
2000-02-01,1.919000091147609,0.379000018001534,0.1280000060796737,0.1178000055951997
2000-03-01,1.0520000499673188,0.353900016809348,0.1310000062221661,0.0823000039090402
2000-04-01,1.59300007566344,0.476700022642035,0.1550000073621049,0.2148000102024525
2000-05-01,2.856000135652721,0.993400047183968,0.2620000124443322,0.3666000174125656
2000-06-01,2.55400012130849,0.7911000375752337,0.2290000108769163,0.2438000115798786
2000-07-01,1.9270000915275889,0.5927000281517394,0.1680000079795718,0.1501000071293674
2000-08-01,3.275000155554153,0.5685000270023011,0.1310000062221661,0.2115000100457109
2000-09-01,0.8350000396603718,0.2859000135795213,0.0970000046072527,0.1144000054337084
2000-10-01,0.8290000393753871,0.3057000145199708,0.0960000045597553,0.1134000053862109
2000-11-01,1.0220000485423952,0.3168000150471926,0.1060000050347298,0.1083000051439739
2000-12-01,2.891000137315132,0.3614000171655789,0.0950000045122578,0.122000005794689
2001-01-01,1.0740000510122627,0.4224000200629234,0.0930000044172629,0.1297000061604194
2001-02-01,1.2590000597992912,0.3527000167523511,0.1190000056521967,0.1458000069251284
2001-03-01,1.3730000652140006,0.4517000214545987,0.1590000075520947,0.1468000069726258
2001-04-01,2.207000104826875,0.6381000303081237,0.2830000134417787,0.2395000113756396
2001-05-01,3.4980001661460847,1.3294000631431118,0.5080000241287053,0.4660000221338123
2001-06-01,3.906000185525045,1.3170000625541434,0.6310000299708918,0.1770000084070488
2001-07-01,4.139000196591951,0.5971000283607282,0.2670000126818195,0.1769000084022991
2001-08-01,1.8890000897226853,0.4722000224282965,0.1010000047972425,0.1202000057091936
2001-09-01,1.4510000689188018,0.3851000182912685,0.0930000044172629,0.1506000071531161
2001-10-01,0.9320000442676246,0.2756000130902976,0.0990000047022476,0.112600005348213
2001-11-01,0.8380000398028642,0.3199000151944347,0.0960000045597553,0.1190000056521967
2001-12-01,2.163000102736987,0.3487000165623612,0.1170000055572018,0.122800005832687
2002-01-01,1.1540000548120588,0.3940000187139958,0.0960000045597553,0.1282000060891732
2002-02-01,1.6290000773733482,0.3218000152846798,0.1250000059371814,0.0773000036715529
2002-03-01,3.4660001646261662,0.5749000273062848,0.1900000090245157,0.179300008516293
2002-04-01,3.3780001604463905,0.7390000351006165,0.2740000130143016,0.1705000080983154
2002-05-01,3.460000164341181,0.8395000398741104,0.3200000151991844,0.2574000122258439
2002-06-01,3.510000166716054,1.5699000745662488,0.6410000304458663,0.4180000198539346
2002-07-01,4.316000204999,1.1094000526936725,0.5800000275485218,0.1504000071436166
2002-08-01,2.169000103021972,0.9127000433509238,0.2080000098794698,0.3338000158546492
2002-09-01,2.0060000952798878,0.621100029500667,0.1990000094519928,0.2422000115038827
2002-10-01,1.3370000635040924,0.3800000180490315,0.2010000095469877,0.1082000051392242
2002-11-01,2.8200001339428127,0.4686000222573057,0.1270000060321763,0.2152000102214515
2002-12-01,1.0140000481624156,0.380200018058531,0.1190000056521967,0.1323000062839128
2003-01-01,1.1560000549070537,0.5222000248031691,0.1810000085970387,0.1960000093095004
2003-02-01,2.3170001100515947,0.6256000297144055,0.2190000104019418,0.262100012449082
2003-03-01,3.379000160493888,0.5593000265653245,0.1060000050347298,0.2606000123778358
2003-04-01,2.437000115751289,0.9382000445621088,0.3180000151041895,0.4023000191082246
2003-05-01,3.50000016624108,1.1960000568069518,0.5010000237962231,0.3234000153606757
2003-06-01,3.1680001504719257,0.802000038092956,0.2600000123493373,0.1170000055572018
2003-07-01,3.50000016624108,0.5898000280139968,0.113000005367212,0.1501000071293674
2003-08-01,1.573000074713491,0.4059000192792155,0.0830000039422884,0.1850000087870285
2003-09-01,0.800000037997961,0.2483000117936171,0.0690000032773241,0.1019000048399902
2003-10-01,1.363000064739026,0.2697000128100626,0.1040000049397349,0.0854000040562823
2003-11-01,2.8260001342277974,0.4653000221005641,0.1410000066971406,0.1514000071911141
2003-12-01,1.7890000849729404,0.3099000147194601,0.1080000051297247,0.0997000047354959
2004-01-01,1.3880000659264624,0.2898000137647614,0.1290000061271712,0.0777000036905519
2004-02-01,1.1460000544320792,0.2889000137220137,0.1190000056521967,0.0931000044220127
2004-03-01,2.1390001015970483,0.6416000304743648,0.2780000132042914,0.1777000084402971
2004-04-01,2.546000120928511,0.7316000347491354,0.1770000084070488,0.2895000137505121
2004-05-01,3.460000164341181,1.0559000501525588,0.4390000208513811,0.1925000091432593
2004-06-01,3.4920001658611,1.1709000556147655,0.4840000229887664,0.3522000167286023
2004-07-01,3.50000016624108,1.0455000496585851,0.4340000206138938,0.2714000128908083
2004-08-01,1.4640000695362687,0.6696000318042934,0.1580000075045973,0.2053000097512267
2004-09-01,1.972000093664974,0.6954000330297276,0.2530000120168552,0.1051000049919821
2004-10-01,2.2610001073917374,0.4090000194264576,0.1010000047972425,0.1359000064549036
2004-11-01,1.0210000484948978,0.4256000202149153,0.1170000055572018,0.1519000072148628
2004-12-01,0.8890000422252342,0.3393000161158852,0.0960000045597553,0.111800005310215
2005-01-01,1.1980000569019469,0.4856000230647623,0.1450000068871304,0.1783000084687955
2005-02-01,1.726000081980601,0.3672000174410641,0.1520000072196126,0.0895000042510218
2005-03-01,2.108000100124628,0.5303000251878984,0.2230000105919316,0.0648000030778348
2005-04-01,2.4520001164637506,0.5431000257958658,0.1290000061271712,0.1506000071531161
2005-05-01,2.8250001341803,0.6803000323125161,0.3350000159116462,0.1608000076375901
2005-06-01,3.2250001531792805,0.9630000457400456,0.2830000134417787,0.244800011627376
2005-07-01,2.218000105349347,0.6612000314053148,0.288000013679266,0.1764000083785504
2005-08-01,1.6390000778483227,0.5130000243661925,0.1260000059846788,0.174600008293055
2005-09-01,1.323000062839128,0.4017000190797262,0.1060000050347298,0.137700006540399
2005-10-01,1.498000071151182,0.4848000230267644,0.1280000060796737,0.1401000066543929
2005-11-01,0.8990000427002087,0.3787000179872848,0.1050000049872323,0.1435000068158842
2005-12-01,1.7820000846404582,0.4268000202719122,0.1680000079795718,0.1221000057994388
2006-01-01,1.2270000582793728,0.462600021972321,0.1350000064121559,0.1911000090767629
2006-02-01,1.64400007808581,0.368400017498061,0.142000006744638,0.0995000047259964
2006-03-01,2.626000124728307,0.5966000283369794,0.1700000080745667,0.2275000108056701
2006-04-01,3.118000148097053,0.7908000375609845,0.2740000130143016,0.2676000127103179
2006-05-01,3.395000161253847,0.9836000467184932,0.2580000122543424,0.266400012653321
2006-06-01,3.50000016624108,1.453300069028046,0.6450000306358561,0.3421000162488781
2006-07-01,1.912000090815127,0.4963000235729851,0.1960000093095004,0.0880000041797757
2006-08-01,1.4130000671138987,0.4745000225375406,0.1710000081220641,0.1296000061556697
2006-09-01,1.8870000896276904,0.4918000233592465,0.1870000088820234,0.1386000065831467
2006-10-01,1.981000094092451,0.4908000233117491,0.1350000064121559,0.1139000054099597
2006-11-01,1.5680000744760036,0.3406000161776319,0.144000006839633,0.0809000038425438
2006-12-01,1.050000049872324,0.3624000172130763,0.1270000060321763,0.1368000064976513
2007-01-01,1.0760000511072576,0.3748000178020447,0.1050000049872323,0.0828000039327889
2007-02-01,1.3070000620791689,0.2842000134987756,0.1240000058896839,0.0887000042130239
2007-03-01,1.675000079558231,0.2870000136317685,0.10200000484474,0.0732000034768134
2007-04-01,1.7580000835005194,0.5253000249504112,0.1850000087870285,0.18440000875853
2007-05-01,2.2770001081516966,0.5204000247176737,0.1610000076470896,0.1233000058564357
2007-06-01,3.350000159116462,0.8937000424484722,0.3880000184290111,0.1916000091005116
2007-07-01,3.756000178400427,0.6454000306548551,0.4910000233212486,0.1120000053197145
2007-08-01,1.5040000714361668,0.5056000240147114,0.1550000073621049,0.18440000875853
2007-09-01,1.2190000578993931,0.3121000148239545,0.1150000054622069,0.118100005609449
2007-10-01,1.261000059894286,0.3821000181487761,0.0990000047022476,0.1375000065308995
2007-11-01,2.8130001336103305,0.3577000169898383,0.1470000069821253,0.106300005048979
2007-12-01,2.163000102736987,0.3082000146387145,0.1160000055097043,0.0767000036430545
2008-01-01,3.0630001454846933,0.4409000209416263,0.1870000088820234,0.1062000050442293
2008-02-01,1.48700007062871,0.3726000176975503,0.1050000049872323,0.1172000055667012
2008-03-01,2.2040001046843827,0.5056000240147114,0.1680000079795718,0.184000008739531
2008-04-01,2.949000140069984,0.6967000330914743,0.2610000123968348,0.2283000108436681
2008-05-01,4.204000199679285,1.2636000600177797,0.5400000256486237,0.3241000153939239
2008-06-01,3.50000016624108,1.2582000597612932,0.3500000166241079,0.3032000144012272
2008-07-01,3.50000016624108,0.5528000262565911,0.15300000726711,0.1473000069963745
2008-08-01,3.9050001854775473,0.5608000266365707,0.2490000118268653,0.1674000079510733
2008-09-01,1.4420000684913248,0.3869000183767639,0.1100000052247196,0.1184000056236982
2008-10-01,0.8050000382354483,0.3087000146624632,0.1000000047497451,0.0996000047307461
2008-11-01,3.2850001560291275,0.3443000163533725,0.1080000051297247,0.0850000040372833
2008-12-01,2.9480001400224864,0.3793000180157833,0.2830000134417787,0.0774000036763027
2009-01-01,2.477000117651187,0.3834000182105228,0.173000008217059,0.0823000039090402
2009-02-01,1.8450000876327977,0.4130000196164474,0.1280000060796737,0.1256000059656798
2009-03-01,1.3640000647865236,0.4145000196876935,0.1430000067921355,0.1405000066733919
2009-04-01,1.667000079178251,0.5283000250929035,0.1920000091195106,0.2435000115656294
2009-05-01,3.452000163961202,0.7474000354995951,0.2500000118743628,0.1349000064074061
2009-06-01,3.3180001575965434,0.90640004305169,0.3460000164341181,0.1650000078370794
2009-07-01,3.50000016624108,0.8172000388149172,0.3370000160066411,0.2408000114373862
2009-08-01,1.5250000724336132,0.5244000249076635,0.1590000075520947,0.1536000072956085
2009-09-01,1.4390000683488324,0.4930000234162435,0.1450000068871304,0.2053000097512267
2009-10-01,2.2480001067742705,0.5786000274820253,0.1820000086445361,0.1889000089722685
2009-11-01,0.811000038520433,0.3616000171750784,0.1170000055572018,0.1202000057091936
2009-12-01,1.1760000558570027,0.4074000193504616,0.1490000070771202,0.1439000068348832
2010-01-01,1.048000049777329,0.4235000201151706,0.1170000055572018,0.1578000074950978
2010-02-01,1.312000062316656,0.4468000212218612,0.1360000064596533,0.1638000077800825
2010-03-01,2.93500013940502,0.6570000312058255,0.2320000110194087,0.1724000081885606
2010-04-01,3.3830001606838778,0.7697000365587883,0.2900000137742609,0.2531000120216049
2010-05-01,3.585000170278363,0.9729000462102704,0.3160000150091946,0.1839000087347813
2010-06-01,3.4070001618238166,0.9441000448423438,0.2750000130617991,0.1423000067588873
2010-07-01,2.976000141352415,0.4872000231407583,0.071000003372319,0.1225000058184377
2010-08-01,2.11100010026712,0.3979000188992359,0.0940000044647604,0.1140000054147094
2010-09-01,2.138000101549551,0.2934000139357522,0.1250000059371814,0.1062000050442293
2010-10-01,1.8470000877277928,0.3983000189182348,0.2200000104494393,0.0920000043697655
2010-11-01,1.7720000841654835,0.3082000146387145,0.1120000053197145,0.0993000047164969
2010-12-01,1.1770000559045002,0.2678000127198174,0.071000003372319,0.0956000045407563
2011-01-01,1.5920000756159425,0.3202000152086839,0.0850000040372833,0.1034000049112364
2011-02-01,1.1070000525796786,0.2717000129050575,0.1280000060796737,0.0597000028355978
2011-03-01,1.4860000705812126,0.2600000123493373,0.1270000060321763,0.07060000335332
2011-04-01,1.2130000576144084,0.3832000182010233,0.122000005794689,0.1054000050062313
2011-05-01,3.224000153131783,1.0777000511880033,0.4930000234162435,0.2445000116131268
2011-06-01,3.387000160873868,1.1094000526936725,0.483000022941269,0.2646000125678256
2011-07-01,2.333000110811554,0.5168000245466828,0.1300000061746686,0.11770000559045
2011-08-01,1.1140000529121608,0.2836000134702772,0.0870000041322782,0.1198000056901946
2011-09-01,1.0830000514397398,0.1954000092810019,0.0470000022323802,0.0895000042510218
2011-10-01,0.8450000401353464,0.2659000126295723,0.1120000053197145,0.0700000033248215
2011-11-01,2.40900011442136,0.3264000155031681,0.1490000070771202,0.0874000041512772
