year-month,max,mean,min,std
2000-01-01,0.7330000348156318,0.3050000144867226,0.0320000015199184,0.1720000081695616
2000-02-01,0.5420000257436186,0.2846666801876078,0.0990000047022476,0.1470000069821253
2000-03-01,0.8190000389004126,0.3560000169090926,0.0770000036573037,0.1780000084545463
2000-04-01,0.5810000275960192,0.3360000159591436,0.0960000045597553,0.1583333408537631
2000-05-01,1.4280000678263605,0.6356666968592132,0.235000011161901,0.3223333486433451
2000-06-01,0.7720000366680324,0.5930000281659886,0.0490000023273751,0.5270000250311568
2000-08-01,0.7530000357655808,0.4026666857923071,0.0920000043697655,0.2010000095469877
2000-09-01,0.8580000407528132,0.3943333520631616,0.1390000066021457,0.202333342943651
2000-10-01,0.5490000260761008,0.2896666804250951,0.0780000037048012,0.1556666740604365
2000-11-01,0.4200000199489295,0.2066666764828066,0.0580000027548521,0.1276666727305079
2000-12-01,0.9980000474024564,0.3783333513032024,0.1350000064121559,0.1233333391913523
2001-01-01,0.5600000265985727,0.2766666798076282,0.1010000047972425,0.1283333394288396
2001-02-01,0.9410000446951016,0.3336666825149829,0.10200000484474,0.1383333399038141
2001-03-01,0.9290000441251324,0.3940000187139958,0.0680000032298266,0.2353333445110668
2001-04-01,0.4950000235112384,0.257000012206845,0.0840000039897859,0.1113333386213829
2001-05-01,0.8340000396128744,0.382666684842358,0.1000000047497451,0.2610000123968348
2001-08-01,0.8250000391853973,0.483000022941269,0.1310000062221661,0.2836666801401103
2001-09-01,0.6130000291159377,0.3383333494033043,0.0990000047022476,0.1753333416612198
2001-10-01,0.585000027786009,0.3113333481208731,0.0980000046547502,0.1570000074570998
2001-11-01,0.8360000397078693,0.3190000151516869,0.1540000073146075,0.1570000074570998
2001-12-01,0.8950000425102189,0.3036666810900594,0.1400000066496431,0.1046666716380665
2002-01-01,0.7210000342456624,0.3720000176690519,0.113000005367212,0.1900000090245157
2002-02-01,0.7640000362880528,0.335333349260812,0.0960000045597553,0.2140000101644545
2002-03-01,0.9100000432226808,0.3803333513981973,0.1200000056996941,0.1983333427536611
2002-04-01,1.1930000566644594,0.3333333491658171,0.144000006839633,0.1213333390963574
2002-05-01,0.7930000376654789,0.382666684842358,0.1230000058421865,0.1870000088820234
2002-06-01,1.325000062934123,0.8155000387341715,0.0350000016624107,0.6255000297096558
2002-08-01,0.8060000382829458,0.4076666860297943,0.1120000053197145,0.1993333428011586
2002-09-01,0.6010000285459682,0.3086666813275466,0.0540000025648623,0.2133333434661229
2002-10-01,0.7160000340081751,0.2866666802826027,0.1060000050347298,0.1283333394288396
2002-11-01,0.627000029780902,0.2840000134892761,0.0810000038472935,0.1560000074096024
2002-12-01,0.7250000344356522,0.4096666861247892,0.1410000066971406,0.1606666742979238
2003-01-01,0.5590000265510753,0.2856666802351053,0.0730000034673139,0.156666674107934
2003-02-01,0.7420000352431089,0.3640000172890723,0.0870000041322782,0.1953333426111688
2003-03-01,0.647000030730851,0.3476666831799472,0.0980000046547502,0.1926666758178422
2003-04-01,0.8010000380454585,0.3016666809950645,0.1120000053197145,0.118333338953865
2003-05-01,0.7990000379504636,0.3393333494508018,0.0920000043697655,0.1970000093569979
2003-07-01,1.0580000502523037,0.6390000303508714,0.0430000020423904,0.4593333551504959
2003-08-01,0.8300000394228846,0.4546666882621745,0.0700000033248215,0.3406666828474651
2003-09-01,0.6280000298283994,0.34266668294246,0.082000003894791,0.1573333408062656
2003-10-01,0.5020000238437206,0.3146666816125313,0.0930000044172629,0.1570000074570998
2003-11-01,0.8430000400403515,0.313333348215868,0.1450000068871304,0.1316666729204977
2003-12-01,2.2100001049693674,0.3460000164341181,0.1450000068871304,0.1450000068871304
2004-01-01,0.7440000353381038,0.304333347788391,0.1000000047497451,0.1133333387163778
2004-02-01,0.6200000294484198,0.3120000148192048,0.10200000484474,0.1790000085020437
2004-03-01,0.7610000361455604,0.3046666811375568,0.1310000062221661,0.1143333387638752
2004-04-01,1.0210000484948978,0.34266668294246,0.1560000074096024,0.1136666720655436
2004-05-01,0.8610000408953056,0.3850000182865187,0.1500000071246177,0.1826666753428677
2004-06-01,0.9820000466424972,0.636000030208379,0.1350000064121559,0.3580000170040875
2004-08-01,0.7160000340081751,0.3916666852698351,0.1510000071721151,0.1833333420411994
2004-09-01,0.8050000382354483,0.382666684842358,0.1500000071246177,0.1976666760553295
2004-10-01,0.7160000340081751,0.2830000134417787,0.1250000059371814,0.145666673585462
2004-11-01,0.6650000315858051,0.2856666802351053,0.10200000484474,0.1613333409962555
2004-12-01,0.7900000375229865,0.3220000152941793,0.1240000058896839,0.1550000073621049
2005-01-01,0.749000035575591,0.2436666782402123,0.1300000061746686,0.1040000049397349
2005-02-01,0.5170000245561823,0.2610000123968348,0.1050000049872323,0.1033333382414033
2005-03-01,1.3730000652140006,0.3713333509707202,0.1110000052722171,0.1636666744404162
2005-04-01,0.6400000303983688,0.260666679047669,0.0960000045597553,0.1043333382889007
2005-05-01,0.9620000456925482,0.4186666865522663,0.1600000075995922,0.1263333393338447
2005-07-01,1.414000067161396,0.5533333596152564,0.1430000067921355,0.3386666827524702
2005-08-01,0.6750000320607796,0.4396666875497128,0.0680000032298266,0.2856666802351053
2005-09-01,0.6830000324407592,0.3363333493083094,0.0960000045597553,0.184000008739531
2005-10-01,0.4250000201864168,0.2480000117793679,0.0750000035623088,0.133000006317161
2005-11-01,1.673000079463236,0.3130000148667022,0.0770000036573037,0.1800000085495412
2005-12-01,0.4680000222288072,0.2550000121118501,0.0620000029448419,0.1320000062696635
2006-01-01,0.5430000257911161,0.3020000143442303,0.0760000036098063,0.1746666749628881
2006-02-01,1.050000049872324,0.4560000216588378,0.1390000066021457,0.1896666756753499
2006-03-01,0.8810000418452546,0.4200000199489295,0.1450000068871304,0.1943333425636713
2006-04-01,0.8860000420827419,0.406333352633131,0.1500000071246177,0.1283333394288396
2006-05-01,0.9380000445526092,0.4023333524431412,0.1450000068871304,0.1533333406162758
2006-06-01,2.320000110194087,1.1950000567594543,0.5840000277385116,0.7360000349581242
2006-07-01,0.7460000354330987,0.6070000288309529,0.0660000031348317,0.5280000250786543
2006-08-01,0.9070000430801884,0.4583333551029985,0.1500000071246177,0.2353333445110668
2006-09-01,0.6620000314433128,0.4370000207563862,0.0990000047022476,0.2080000098794698
2006-10-01,0.8720000414177775,0.4496666880246873,0.142000006744638,0.2280000108294189
2006-11-01,0.7300000346731395,0.3793333513506998,0.1080000051297247,0.1600000075995922
2006-12-01,0.6230000295909122,0.3560000169090926,0.0690000032773241,0.2243333439885949
2007-01-01,0.6100000289734453,0.3560000169090926,0.0800000037997961,0.226000010734424
2007-02-01,0.7540000358130783,0.4430000210413709,0.1190000056521967,0.1740000082645565
2007-03-01,1.2190000578993931,0.4420000209938735,0.1500000071246177,0.17133334147123
2007-04-01,0.811000038520433,0.3416666828949625,0.1280000060796737,0.1200000056996941
2007-05-01,0.7220000342931598,0.3410000161966309,0.0480000022798776,0.2120000100694596
2007-06-01,0.7420000352431089,0.5895000279997475,0.0800000037997961,0.4525000214925967
2007-07-01,1.0740000510122627,0.6020000285934657,0.3330000158166513,0.3620000171940774
2007-08-01,0.8440000400878489,0.4460000211838633,0.1120000053197145,0.2343333444635694
2007-09-01,0.6950000330107287,0.3870000183815136,0.1080000051297247,0.2096666766252989
2007-10-01,0.6750000320607796,0.3870000183815136,0.1230000058421865,0.1760000083595514
2007-11-01,1.0840000514872372,0.4420000209938735,0.2100000099744647,0.1376666732054824
2007-12-01,1.0600000503472984,0.386333351683182,0.1010000047972425,0.1863333421836917
2008-01-01,0.8180000388529152,0.3926666853173325,0.0680000032298266,0.2320000110194087
2008-02-01,0.9500000451225789,0.4623333552929883,0.1170000055572018,0.2453333449860414
2008-03-01,0.7650000363355502,0.4110000195214525,0.1190000056521967,0.1236666725405181
2008-04-01,0.6370000302558765,0.3066666812325517,0.0890000042272731,0.1326666729679952
2008-05-01,3.013000143109821,0.8660000411327928,0.4980000236537307,0.1986666761028269
2008-06-01,1.5040000714361668,0.8096667051237697,0.0440000020898878,0.6633333648399761
2008-07-01,1.0520000499673188,0.4596666884996618,0.0700000033248215,0.3210000152466818
2008-08-01,0.6570000312058255,0.3683333508282279,0.1150000054622069,0.2200000104494393
2008-09-01,0.9380000445526092,0.4163333531081055,0.1200000056996941,0.2336666777652377
2008-10-01,0.8030000381404534,0.4006666856973122,0.173000008217059,0.1143333387638752
2008-11-01,0.6370000302558765,0.2920000138692558,0.1210000057471916,0.1216666724455232
2008-12-01,0.8700000413227826,0.3810000180965289,0.1460000069346279,0.1723333415187274
2009-01-01,0.822000039042905,0.4106666861722867,0.15300000726711,0.1853333421361943
2009-02-01,1.02400004863739,0.3976666855548198,0.1400000066496431,0.1450000068871304
2009-03-01,0.6830000324407592,0.4056666859347994,0.0970000046072527,0.1623333410437529
2009-04-01,0.9180000436026604,0.4130000196164474,0.0960000045597553,0.1670000079320743
2009-05-01,0.9070000430801884,0.4036666858398045,0.1250000059371814,0.1576666741554314
2009-06-01,0.9300000441726296,0.7410000351956114,0.1480000070296228,0.545000025886111
2009-07-01,1.0710000508697703,0.7935000376892276,0.0330000015674158,0.6985000331769697
2009-08-01,0.8980000426527113,0.5243333582378303,0.1290000061271712,0.3276666822299982
2009-09-01,0.585000027786009,0.3660000173840672,0.0780000037048012,0.2043333430386459
2009-10-01,0.51400002441369,0.293333347265919,0.0730000034673139,0.1343333397138243
2009-11-01,1.0610000503947958,0.4380000208038836,0.1350000064121559,0.2070000098319724
2009-12-01,0.8990000427002087,0.4680000222288072,0.1570000074570998,0.2033333429911484
2010-01-01,1.416000067256391,0.4796666894496108,0.2030000096419826,0.1533333406162758
2010-02-01,0.9690000460250304,0.4533333548655112,0.1740000082645565,0.1666666745829085
2010-03-01,3.0140001431573182,0.4350000206613913,0.2050000097369775,0.1776666751053805
2010-04-01,1.0120000480674207,0.3706666842723886,0.1490000070771202,0.1583333408537631
2010-05-01,1.0430000495398415,0.5090000241762027,0.2210000104969367,0.149333340426286
2010-08-01,0.8890000422252342,0.4990000237012282,0.1510000071721151,0.2683333460784827
2010-09-01,0.831000039470382,0.5073333574303737,0.1140000054147094,0.2526666786676894
2010-10-01,1.004000047687441,0.3270000155316666,0.0840000039897859,0.1850000087870285
2010-11-01,2.956000140402466,0.4276666869797433,0.2140000101644545,0.1586666742029289
2010-12-01,1.5210000722436234,0.3416666828949625,0.2630000124918297,0.1286666727780054
2011-01-01,1.3300000631716102,0.4340000206138938,0.2360000112093985,0.1423333400938039
2011-02-01,1.0380000493023545,0.3943333520631616,0.164000007789582,0.1596666742504263
2011-03-01,1.0400000493973494,0.4746666892121235,0.142000006744638,0.1553333407112707
2011-04-01,0.9940000472124666,0.4380000208038836,0.15300000726711,0.156666674107934
2011-05-01,1.918000091100112,0.5460000259336084,0.4340000206138938,0.1233333391913523
2011-06-01,1.7180000816006211,1.1440000543370843,0.0420000019948929,0.798333371252132
2011-08-01,0.8300000394228846,0.5406666923469553,0.0930000044172629,0.3750000178115442
2011-09-01,1.0640000505372882,0.5460000259336084,0.1450000068871304,0.2566666788576792
2011-10-01,0.8500000403728336,0.4323333538680647,0.1450000068871304,0.1973333427061637
2011-11-01,0.6450000306358561,0.3860000183340162,0.10200000484474,0.1593333409012605
2011-12-01,0.9060000430326908,0.4033333524906387,0.1850000087870285,0.1716666748203958
2012-01-01,0.8090000384254381,0.3796666846998657,0.1300000061746686,0.1216666724455232
2012-02-01,0.7570000359555706,0.3783333513032024,0.15300000726711,0.1070000050822272
2012-03-01,0.8040000381879508,0.4596666884996618,0.1190000056521967,0.1973333427061637
2012-04-01,0.800000037997961,0.3423333495932941,0.1120000053197145,0.114666672113041
2012-05-01,0.915000043460168,0.5000000237487257,0.1580000075045973,0.2336666777652377
2012-07-01,0.6480000307783484,0.461000021896325,0.1390000066021457,0.3130000148667022
2012-08-01,0.9890000469749792,0.4986666903520624,0.1290000061271712,0.3070000145817175
2012-09-01,1.3490000640740618,0.5580000265035778,0.1690000080270692,0.3063333478833859
2012-10-01,1.088000051677227,0.5603333599477386,0.184000008739531,0.2363333445585643
2012-11-01,0.8050000382354483,0.4146666863622765,0.1310000062221661,0.1703333414237325
2012-12-01,1.5500000736210495,0.53233335861781,0.215000010211952,0.1696666747254009
2013-01-01,1.5250000724336132,0.5246666915869961,0.2760000131092965,0.0970000046072527
2013-02-01,0.9530000452650712,0.4000000189989805,0.1750000083120539,0.078333337053967
2013-03-01,1.164000055287033,0.3860000183340162,0.1650000078370794,0.0990000047022476
2013-04-01,0.8710000413702801,0.3703333509232228,0.1350000064121559,0.1126666720180461
2013-05-01,1.6600000788457692,0.5400000256486237,0.0410000019473955,0.3776666846048708
